"Rank";"Startnumber";"Firstname";"Surname";"Gender";"Nat";"Club";"Race";"Class";"Total Time";"Diff Winner";"TimeOfDay";"City";"Penalty"
"28";"415";"Torje Usland";"Dahl";"M";"NOR";"Marnardal IL / Sirdal Videregående skole";"Sprint";"M18";"22:51.4";"2:31.5";"2016-02-27T14:36:32.2000000";"";""
"29";"444";"Erlend Kvittum";"Nytrøen";"M";"NOR";"Tynset IF";"Sprint";"M18";"22:52.4";"2:32.5";"2016-02-27T14:46:12.6000000";"";""
"30";"453";"Marius";"Holmsen";"M";"NOR";"Fossum IF";"Sprint";"M18";"22:54.2";"2:34.3";"2016-02-27T14:49:14.7000000";"";""
"31";"384";"Niri Aabakken";"Berget";"M";"NOR";"Svene IL / Team Kongsberg";"Sprint";"M18";"22:59.4";"2:39.5";"2016-02-27T14:26:20.1000000";"";""
"32";"432";"Jørgen Uglem";"Mobakken";"M";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"Sprint";"M18";"23:04.3";"2:44.4";"2016-02-27T14:42:24.8000000";"";""
"33";"393";"Joakim";"Ekern";"M";"NOR";"Lørenskog SK";"Sprint";"M18";"23:08.0";"2:48.1";"2016-02-27T14:29:28.6000000";"";""
"34";"441";"Jonas Bogen";"Øye";"M";"NOR";"Trondhjems Skiskyttere / NTG Geilo";"Sprint";"M18";"23:09.0";"2:49.1";"2016-02-27T14:45:29.0000000";"";""
"35";"408";"Herman Grytbakk";"Tronsaune";"M";"NOR";"Røros IL";"Sprint";"M18";"23:09.4";"2:49.5";"2016-02-27T14:34:29.6000000";"";""
"36";"409";"Sondre";"Løset";"M";"NOR";"Tingvoll IL / Meråker Videregående skole";"Sprint";"M18";"23:18.2";"2:58.3";"2016-02-27T14:34:57.9000000";"";""
"37";"398";"Fredrik";"Nordby";"M";"NOR";"Fet SK / Meråker Videregående skole";"Sprint";"M18";"23:24.4";"3:04.5";"2016-02-27T14:31:24.6000000";"";""
"38";"379";"Øystein";"Markegård";"M";"NOR";"Geilo IL / NTG Geilo";"Sprint";"M18";"23:24.8";"3:04.9";"2016-02-27T14:25:05.4000000";"";""
"39";"452";"Christian";"Skøien";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Sprint";"M18";"23:26.5";"3:06.6";"2016-02-27T14:49:26.9000000";"";""
"40";"397";"Isak Nikolai";"Hopland";"M";"NOR";"Hardbagg IL";"Sprint";"M18";"23:29.9";"3:10.0";"2016-02-27T14:31:10.2000000";"";""
"41";"451";"Embrik Nikolia Grann";"Hevrøy";"M";"NOR";"Try, Idrettslaget / NTG Geilo";"Sprint";"M18";"23:34.5";"3:14.6";"2016-02-27T14:49:15.0000000";"";""
"42";"396";"Iver Gjestvang";"Olimb";"M";"NOR";"Søndre Ål Sportsklubb / Team Lygna skiskyting";"Sprint";"M18";"23:38.6";"3:18.7";"2016-02-27T14:30:59.0000000";"";""
"43";"429";"Markus Maurtvedt";"Unneberg";"M";"NOR";"Ivrig IL / Team TeVe";"Sprint";"M18";"23:46.4";"3:26.5";"2016-02-27T14:42:06.8000000";"";""
"44";"439";"Martin Smestu";"Holm";"M";"NOR";"Rennebu IL / Meråker Videregående skole";"Sprint";"M18";"23:47.4";"3:27.5";"2016-02-27T14:45:27.8000000";"";""
"45";"433";"Ola Nymoen";"Aas";"M";"NOR";"Røros IL";"Sprint";"M18";"23:48.4";"3:28.5";"2016-02-27T14:43:28.6000000";"";""
"46";"383";"Grim";"Nygård";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M18";"23:50.6";"3:30.7";"2016-02-27T14:26:50.5000000";"";""
"47";"416";"Lars";"Kleven";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Sprint";"M18";"23:52.4";"3:32.5";"2016-02-27T14:37:52.2000000";"";""
"48";"448";"Tarjei";"Tjørhom";"M";"NOR";"Sirdal Skilag / Sirdal Ski Skiskyting";"Sprint";"M18";"23:56.3";"3:36.4";"2016-02-27T14:48:37.0000000";"";""
"49";"425";"Vetle";"Skinnarland";"M";"NOR";"Bødalen IF / Sirdal Ski Skiskyting";"Sprint";"M18";"23:58.5";"3:38.6";"2016-02-27T14:40:58.3000000";"";""
"50";"395";"Trygve Bondhus";"Often";"M";"NOR";"Tynset IF";"Sprint";"M18";"24:00.6";"3:40.7";"2016-02-27T14:31:00.7000000";"";""
"51";"373";"Mats Jørgen Nordmo";"Ingdal";"M";"NOR";"Målselvs Skiskyttere / Team Troms & Finnmark";"Sprint";"M18";"24:01.1";"3:41.2";"2016-02-27T14:23:40.4000000";"";""
"52";"374";"Fredrik Aasen";"Strømsnes";"M";"NOR";"";"Sprint";"M18";"24:03.2";"3:43.3";"2016-02-27T14:24:03.1000000";"";""
"53";"428";"Erlend";"Bakken";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M18";"24:03.9";"3:44.0";"2016-02-27T14:42:04.6000000";"";""
"54";"419";"Andre";"D'antoni";"M";"NOR";"Hønefoss Skiskytterklubb / Team Skiguard Buskerud";"Sprint";"M18";"24:04.8";"3:44.9";"2016-02-27T14:39:05.3000000";"";""
"55";"417";"Håkon Midthjell";"Gjørven";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M18";"24:11.3";"3:51.4";"2016-02-27T14:38:31.6000000";"";""
"56";"405";"Ole Wanvik";"Haugen";"M";"NOR";"Skatval Skilag";"Sprint";"M18";"24:12.2";"3:52.3";"2016-02-27T14:34:32.2000000";"";""
"57";"394";"Eirik";"SANDNES";"M";"NOR";"Trondhjems Skiskyttere";"Sprint";"M18";"24:28.1";"4:08.2";"2016-02-27T14:31:08.6000000";"";""
"58";"431";"Rasmus";"Lie";"M";"NOR";"Skatval Skilag";"Sprint";"M18";"24:29.5";"4:09.6";"2016-02-27T14:43:29.8000000";"";""
"59";"376";"Simen Smetbak";"Eriksen";"M";"NOR";"Byåsen Skiskytterlag / Heimdal VGS";"Sprint";"M18";"24:30.1";"4:10.2";"2016-02-27T14:25:10.3000000";"";""
"60";"407";"Magnus Hole";"Mikalsen";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M18";"24:34.8";"4:14.9";"2016-02-27T14:35:35.2000000";"";""
"61";"378";"Lars-Erik";"Telseth";"M";"NOR";"Volda Turn og IL / Stryn Videregående Skole";"Sprint";"M18";"24:35.4";"4:15.5";"2016-02-27T14:25:55.4000000";"";""
"62";"400";"Christian Brennhovd";"Bang";"M";"NOR";"Asker SK";"Sprint";"M18";"24:38.7";"4:18.8";"2016-02-27T14:33:19.4000000";"";""
"63";"421";"Marthin Berg";"Kirkhus";"M";"NOR";"Asker SK / NTG-T";"Sprint";"M18";"24:42.9";"4:23.0";"2016-02-27T14:40:23.4000000";"";""
"64";"427";"Emil";"Rudh";"M";"SWE";"";"Sprint";"M18";"24:46.8";"4:26.9";"2016-02-27T14:42:27.1000000";"";""
"65";"399";"Adrian";"Andreassen";"M";"NOR";"Nordreisa Idrettslag / Nordreisa vgs";"Sprint";"M18";"24:56.3";"4:36.4";"2016-02-27T14:33:16.7000000";"";""
"66";"410";"Odd Sindre";"Tonning";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M18";"25:02.5";"4:42.6";"2016-02-27T14:37:02.8000000";"";""
"67";"423";"Robin Johan";"Benonisen";"M";"NOR";"Tromsø Skiskytterlag / NTG-T";"Sprint";"M18";"25:07.0";"4:47.1";"2016-02-27T14:43:27.8000000";"";""
"68";"404";"Andreas";"Halsteinslid";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M18";"25:13.4";"4:53.5";"2016-02-27T14:35:13.4000000";"";""
"69";"382";"Adrian Stokdal";"Opheim";"M";"NOR";"Byåsen Skiskytterlag";"Sprint";"M18";"25:15.8";"4:55.9";"2016-02-27T14:27:56.0000000";"";""
"70";"418";"Sindre Christoffer Tyldum";"Andresen";"M";"NOR";"Lier IL / Team Skiguard Buskerud";"Sprint";"M18";"25:28.8";"5:08.9";"2016-02-27T14:40:08.6000000";"";""
"71";"391";"Tommy Kokås";"Brandtzæg";"M";"NOR";"Steinkjer SK";"Sprint";"M18";"26:43.0";"6:23.1";"2016-02-27T14:32:23.5000000";"";""
"72";"386";"Erik";"Ramstad";"M";"NOR";"Simostranda IL / Team Skiguard Buskerud";"Sprint";"M18";"27:17.4";"6:57.5";"2016-02-27T14:31:17.6000000";"";""
"73";"385";"Jarle Vegusdal";"Stølen";"M";"NOR";"Birkenes IL";"Sprint";"M18";"28:04.3";"7:44.4";"2016-02-27T14:31:44.4000000";"";""
"74";"380";"Emil Sebastian";"Konsmo";"M";"NOR";"Knaben og Fjotland IL / Sirdal Videregående skole";"Sprint";"M18";"28:06.9";"7:47.0";"2016-02-27T14:30:07.5000000";"";""
"75";"413";"Magnus";"Birkeland";"M";"NOR";"Asker SK";"Sprint";"M18";"41:17.0";"20:57.1";"2016-02-27T14:54:17.2000000";"";""
"76";"450";"Magnus";"Aamlid";"M";"NOR";"Birkenes IL / Sirdal Videregående skole";"Sprint";"M18";"0:00.0";"";"";"";""
"1";"37";"Aleksander Fjeld";"Andersen";"M";"NOR";"Geilo IL / NTG Geilo";"Sprint";"M19";"20:34.9";"0:00.0";"2016-02-27T10:02:55.1000000";"";""
"2";"74";"Sigbjørn-Martin";"Næss";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"Sprint";"M19";"21:01.6";"0:26.7";"2016-02-27T10:15:42.0000000";"";""
"3";"94";"Espen";"Uldal";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Sprint";"M19";"21:08.5";"0:33.6";"2016-02-27T10:22:28.6000000";"";""
"4";"57";"Sturla Holm";"Lægreid";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"Sprint";"M19";"21:09.1";"0:34.2";"2016-02-27T10:10:09.2000000";"";""
"5";"89";"Sverre Dahlen";"Aspenes";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Sprint";"M19";"21:24.2";"0:49.3";"2016-02-27T10:21:04.5000000";"";""
"6";"91";"Lasse";"Virkesdal";"M";"NOR";"Vik IL / Team Glalaks";"Sprint";"M19";"21:40.5";"1:05.6";"2016-02-27T10:22:00.3000000";"";""
"7";"68";"Vetle";"Nergård";"M";"NOR";"Hernes IL / NTG Lillehammer";"Sprint";"M19";"21:42.9";"1:08.0";"2016-02-27T10:14:23.1000000";"";""
"8";"54";"Markus Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M19";"21:46.7";"1:11.8";"2016-02-27T10:09:46.6000000";"";""
"9";"87";"Kasper";"Lie";"M";"NOR";"Skatval Skilag / Meråker Videregående skole";"Sprint";"M19";"21:48.2";"1:13.3";"2016-02-27T10:20:48.4000000";"";""
"10";"59";"Adrian";"Fløttum";"M";"NOR";"Sokna IL / Meråker Videregående skole";"Sprint";"M19";"21:50.3";"1:15.4";"2016-02-27T10:11:30.9000000";"";""
"11";"36";"Sebastian";"Samuelsson";"M";"NOR";"";"Sprint";"M19";"21:58.2";"1:23.3";"2016-02-27T10:03:58.9000000";"";""
"12";"86";"Ole Kristian";"Haugen";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"Sprint";"M19";"22:04.1";"1:29.2";"2016-02-27T10:20:44.4000000";"";""
"13";"58";"Lars";"Reiten";"M";"NOR";"Birkenes IL / Sirdal Ski Skiskyting";"Sprint";"M19";"22:07.9";"1:33.0";"2016-02-27T10:11:28.1000000";"";""
"14";"72";"Brage Reier";"Groven";"M";"NOR";"Drammen Strong / NTG Geilo";"Sprint";"M19";"22:10.1";"1:35.2";"2016-02-27T10:16:10.2000000";"";""
"15";"66";"Jørgen";"Haugum";"M";"NOR";"Bærums Skiklub / NTG Geilo";"Sprint";"M19";"22:13.6";"1:38.7";"2016-02-27T10:14:13.9000000";"";""
"16";"55";"Herman Mørkved";"Blom";"M";"NOR";"Nittedal Skiskytterlag";"Sprint";"M19";"22:18.7";"1:43.8";"2016-02-27T10:10:39.4000000";"";""
"17";"39";"Erlend";"Hokholt";"M";"NOR";"Oslo Skiskytterlag / NTG Lillehammer";"Sprint";"M19";"22:19.7";"1:44.8";"2016-02-27T10:05:19.8000000";"";""
"18";"78";"Johannes";"Dale-Skjevdal";"M";"NOR";"Fet SK / NTG Geilo";"Sprint";"M19";"22:20.2";"1:45.3";"2016-02-27T10:18:20.7000000";"";""
"19";"79";"Petter Austberg";"Bjørn";"M";"NOR";"Alvdal IL";"Sprint";"M19";"22:23.4";"1:48.5";"2016-02-27T10:18:43.8000000";"";""
"20";"90";"Endre";"Strømsheim";"M";"NOR";"Bærums Skiklub / NTG Geilo";"Sprint";"M19";"22:32.1";"1:57.2";"2016-02-27T10:22:30.8000000";"";""
"21";"53";"Herman Dramdal";"Borge";"M";"NOR";"Svene IL / NTG Geilo";"Sprint";"M19";"22:33.1";"1:58.2";"2016-02-27T10:10:13.2000000";"";""
"22";"67";"Brian";"Fallsen";"M";"NOR";"Nordkyn IL / Nordreisa vgs";"Sprint";"M19";"22:38.6";"2:03.7";"2016-02-27T10:14:59.1000000";"";""
"23";"42";"Magnus Braathen";"Knoph";"M";"NOR";"Bærums Skiklub / Wang Toppidrett";"Sprint";"M19";"22:40.9";"2:06.0";"2016-02-27T10:06:41.3000000";"";""
"24";"40";"Tore";"Ruud";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"Sprint";"M19";"22:43.1";"2:08.2";"2016-02-27T10:06:03.0000000";"";""
"25";"65";"Bjørn Haugo";"Herfindal";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"Sprint";"M19";"22:46.2";"2:11.3";"2016-02-27T10:14:26.2000000";"";""
"26";"49";"Karsten Storvik";"Martinussen";"M";"NOR";"Fossum IF / Wang Toppidrett";"Sprint";"M19";"22:54.7";"2:19.8";"2016-02-27T10:09:15.0000000";"";""
"27";"69";"Martin";"Fuglum";"M";"NOR";"Tynset IF";"Sprint";"M19";"22:55.6";"2:20.7";"2016-02-27T10:15:56.0000000";"";""
"28";"45";"Martin Bjørndalen";"Mathisen";"M";"NOR";"Simostranda IL / NTG Geilo";"Sprint";"M19";"23:04.4";"2:29.5";"2016-02-27T10:08:05.0000000";"";""
"29";"60";"Sebastian Sundet";"Flaen";"M";"NOR";"Oslo Skiskytterlag / Wang Toppidrett";"Sprint";"M19";"23:05.6";"2:30.7";"2016-02-27T10:13:05.8000000";"";""
"30";"73";"Sigbjørn";"Edøy";"M";"NOR";"Tromsø Skiskytterlag / NTG Lillehammer";"Sprint";"M19";"23:12.1";"2:37.2";"2016-02-27T10:17:32.6000000";"";""
"31";"62";"Martin";"Steimler";"M";"NOR";"Hernes IL / NTG Lillehammer";"Sprint";"M19";"23:15.1";"2:40.2";"2016-02-27T10:13:56.1000000";"";""
"32";"80";"Henning";"Driveklepp";"M";"NOR";"Nittedal Skiskytterlag";"Sprint";"M19";"23:26.9";"2:52.0";"2016-02-27T10:20:07.1000000";"";""
"33";"56";"Eirik";"JOHANSEN";"M";"NOR";"Bossekop UL / Team Troms & Finnmark";"Sprint";"M19";"23:31.4";"2:56.5";"2016-02-27T10:12:11.5000000";"";""
"34";"76";"Vetle Årsvoll";"Undheim";"M";"NOR";"Figgjo IL / Sirdal Ski Skiskyting";"Sprint";"M19";"23:33.8";"2:58.9";"2016-02-27T10:18:53.8000000";"";""
"35";"75";"Martin";"Lund";"M";"NOR";"Orkdal IL";"Sprint";"M19";"23:35.8";"3:00.9";"2016-02-27T10:18:35.8000000";"";""
"36";"44";"Henrik Tordhol";"Sverdrup";"M";"NOR";"Dombås IL";"Sprint";"M19";"23:41.4";"3:06.5";"2016-02-27T10:08:21.4000000";"";""
"37";"41";"Tage";"Huso";"M";"NOR";"Ullensaker SK / Meråker Videregående skole";"Sprint";"M19";"23:49.6";"3:14.7";"2016-02-27T10:07:29.8000000";"";""
"38";"52";"Sondre Estenstad";"Bjørsland";"M";"NOR";"Hernes IL / Meråker Videregående skole";"Sprint";"M19";"23:51.6";"3:16.7";"2016-02-27T10:11:11.5000000";"";""
"39";"48";"Hans Yngve Ivar";"Swärd";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"Sprint";"M19";"23:54.4";"3:19.5";"2016-02-27T10:09:54.8000000";"";""
"40";"47";"Fredrik Øverland";"Hatling";"M";"NOR";"Fana IL / Team Glalaks";"Sprint";"M19";"24:00.8";"3:25.9";"2016-02-27T10:09:40.7000000";"";""
"41";"51";"Erik";"Kvam";"M";"NOR";"Meldal IL";"Sprint";"M19";"24:01.4";"3:26.5";"2016-02-27T10:11:01.9000000";"";""
"42";"38";"Torstein Wiiger";"Opsahl";"M";"NOR";"Lier IL / Wang Toppidrett";"Sprint";"M19";"24:08.0";"3:33.1";"2016-02-27T10:06:45.8000000";"";""
"43";"82";"Erlend Nordal";"Gran";"M";"NOR";"Bærums Skiklub";"Sprint";"M19";"24:09.1";"3:34.2";"2016-02-27T10:21:29.1000000";"";""
"44";"92";"Eivind";"ROLSTAD";"M";"NOR";"Oslo Skiskytterlag";"Sprint";"M19";"24:14.4";"3:39.5";"2016-02-27T10:24:54.7000000";"";""
"45";"88";"Nikolai";"FRYDENLUND";"M";"NOR";"Skonseng UL";"Sprint";"M19";"24:16.2";"3:41.3";"2016-02-27T10:23:36.4000000";"";""
"46";"84";"Sondre";"Steinbakken";"M";"NOR";"Hattfjelldal IL";"Sprint";"M19";"24:20.5";"3:45.6";"2016-02-27T10:22:20.3000000";"";""
"47";"93";"Nicklas";"Olausson";"M";"SWE";"";"Sprint";"M19";"24:28.9";"3:54.0";"2016-02-27T10:25:29.4000000";"";""
"48";"96";"Edvin";"Grundnes";"M";"NOR";"Nittedal Skiskytterlag";"Sprint";"M19";"24:36.2";"4:01.3";"2016-02-27T10:26:36.2000000";"";""
"49";"85";"Eivind Syrdalen";"DOVLAND";"M";"NOR";"Fossum IF";"Sprint";"M19";"24:55.5";"4:20.6";"2016-02-27T10:23:15.8000000";"";""
"50";"97";"Olav Andreas";"Remmen";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"Sprint";"M19";"25:47.8";"5:12.9";"2016-02-27T10:28:08.1000000";"";""
"51";"83";"Vegar André";"Jørgensen";"M";"NOR";"Bossekop UL / Team Troms & Finnmark";"Sprint";"M19";"26:10.8";"5:35.9";"2016-02-27T10:23:51.1000000";"";""
"52";"71";"John Olve";"Johnsen";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"Sprint";"M19";"26:22.5";"5:47.6";"2016-02-27T10:20:02.9000000";"";""
"53";"77";"Torgeir Grønningsæter";"Hauso";"M";"NOR";"Volda Turn og IL / Stryn Videregående Skole";"Sprint";"M19";"27:52.0";"7:17.1";"2016-02-27T10:23:32.0000000";"";""
"54";"70";"Kjartan Love";"Ree";"M";"NOR";"Gjesdal Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M19";"28:02.8";"7:27.9";"2016-02-27T10:21:22.7000000";"";""
"55";"46";"Erik Midtvold";"Mæhlum";"M";"NOR";"Vingrom IL";"Sprint";"M19";"28:30.6";"7:55.7";"2016-02-27T10:13:50.4000000";"";""
"56";"81";"Anders";"Sørløkk";"M";"NOR";"Skaun IL / Heimdal VGS";"Sprint";"M19";"0:00.0";"";"";"";""
"1";"185";"Sindre";"Pettersen";"M";"NOR";"Nittedal Skiskytterlag";"Sprint";"M20-21";"28:16.4";"0:00.0";"2016-02-27T10:59:56.8000000";"";""
"2";"147";"Isak Flo";"Bødal";"M";"NOR";"Stårheim IL";"Sprint";"M20-21";"28:28.4";"0:12.0";"2016-02-27T10:47:28.0000000";"";""
"3";"193";"Martin";"Ponsiluoma";"M";"NOR";"";"Sprint";"M20-21";"28:47.5";"0:31.1";"2016-02-27T11:03:08.1000000";"";""
"4";"198";"Lars Gunnar";"Skjevdal";"M";"NOR";"Røros IL";"Sprint";"M20-21";"29:17.4";"1:01.0";"2016-02-27T11:05:17.9000000";"";""
"5";"144";"Arild";"Fosse";"M";"NOR";"Voss Skiskytterlag";"Sprint";"M20-21";"29:27.8";"1:11.4";"2016-02-27T10:47:28.0000000";"";""
"6";"171";"Mattis";"HAUG";"M";"NOR";"Fet SK";"Sprint";"M20-21";"29:36.0";"1:19.6";"2016-02-27T10:56:36.2000000";"";""
"7";"163";"Endre";"WOLD";"M";"NOR";"Vik IL / Team Glalaks";"Sprint";"M20-21";"29:43.2";"1:26.8";"2016-02-27T10:54:03.6000000";"";""
"8";"174";"Kristoffer";"Jonsson";"M";"NOR";"Vingrom IL / Team Bardøla";"Sprint";"M20-21";"29:47.3";"1:30.9";"2016-02-27T10:57:47.7000000";"";""
"9";"200";"Sindre Fjellheim";"Jorde";"M";"NOR";"Asker SK / Team Holmenkollen";"Sprint";"M20-21";"29:51.9";"1:35.5";"2016-02-27T11:06:31.6000000";"";""
"10";"166";"Georg Noer";"Dotzler";"M";"NOR";"Fossum IF / Team Statkraft Oslofjord";"Sprint";"M20-21";"30:10.1";"1:53.7";"2016-02-27T10:55:30.0000000";"";""
"11";"169";"Ole Andreas";"Flotten";"M";"NOR";"Oppdal IL / Team Bardøla";"Sprint";"M20-21";"30:15.2";"1:58.8";"2016-02-27T10:56:34.8000000";"";""
"12";"165";"Lars Aasheim";"Svaland";"M";"NOR";"Birkenes IL";"Sprint";"M20-21";"30:28.0";"2:11.6";"2016-02-27T10:55:28.0000000";"";""
"13";"154";"Brage Malm";"MONSTAD";"M";"NOR";"Lier IL / Team Bardøla";"Sprint";"M20-21";"30:36.1";"2:19.7";"2016-02-27T10:51:56.6000000";"";""
"14";"149";"Espen";"Fystro";"M";"NOR";"Vingrom IL / Team Bardøla";"Sprint";"M20-21";"30:44.4";"2:28.0";"2016-02-27T10:50:24.6000000";"";""
"15";"197";"Hogne Findal";"Skar";"M";"NOR";"Sannidal Idrettslag";"Sprint";"M20-21";"30:46.9";"2:30.5";"2016-02-27T11:06:27.6000000";"";""
"16";"186";"Sverre Ryland";"Glomnes";"M";"NOR";"Fet SK / Team Statkraft Oslofjord";"Sprint";"M20-21";"30:47.6";"2:31.2";"2016-02-27T11:02:48.0000000";"";""
"17";"146";"Peder";"Hojem";"M";"NOR";"Stiklestad IL / Steinkjer Videregående Skole";"Sprint";"M20-21";"30:49.5";"2:33.1";"2016-02-27T10:49:29.9000000";"";""
"18";"170";"Anders Sommerstad";"Juveli";"M";"NOR";"Vingrom IL / Team Skistua Hemsedal";"Sprint";"M20-21";"30:51.4";"2:35.0";"2016-02-27T10:57:31.4000000";"";""
"19";"191";"Aleksander Morsund";"Karlsen";"M";"NOR";"Lier IL / Meråker Videregående skole";"Sprint";"M20-21";"30:52.1";"2:35.7";"2016-02-27T11:04:31.4000000";"";""
"20";"172";"Asbjørn";"Madsstuen";"M";"NOR";"Asker SK";"Sprint";"M20-21";"31:01.4";"2:45.0";"2016-02-27T10:58:21.5000000";"";""
"21";"175";"Hans";"RUUD";"M";"NOR";"Tingelstad Skiskytterklubb / Team Lygna skiskyting";"Sprint";"M20-21";"31:01.8";"2:45.4";"2016-02-27T10:59:21.9000000";"";""
"22";"195";"Jon Nikolai Ims";"Skåland";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M20-21";"31:17.2";"3:00.8";"2016-02-27T11:06:17.5000000";"";""
"23";"151";"Mats";"ENGEN";"M";"NOR";"Tromsø Skiskytterlag";"Sprint";"M20-21";"31:24.4";"3:08.0";"2016-02-27T10:51:44.3000000";"";""
"24";"192";"Eirik Ishol";"Skogan";"M";"NOR";"Steinkjer SK / Steinkjer Videregående Skole";"Sprint";"M20-21";"31:25.9";"3:09.5";"2016-02-27T11:05:26.2000000";"";""
"25";"142";"Martin Lien";"Spjøtvold";"M";"NOR";"Trondhjems Skiskyttere / Heimdal VGS";"Sprint";"M20-21";"31:30.4";"3:14.0";"2016-02-27T10:48:50.2000000";"";""
"26";"164";"Vegard Bruem";"Reistad";"M";"NOR";"Stiklestad IL";"Sprint";"M20-21";"31:55.2";"3:38.8";"2016-02-27T10:56:35.4000000";"";""
"27";"143";"Markus Zachariassen";"Rørvik";"M";"NOR";"Sandnes Skiskytterlag / Sirdal Ski Skiskyting";"Sprint";"M20-21";"31:59.0";"3:42.6";"2016-02-27T10:49:39.3000000";"";""
"28";"182";"Even";"Nordbø";"M";"NOR";"Fyresdal Skiskyttarlag";"Sprint";"M20-21";"32:04.8";"3:48.4";"2016-02-27T11:02:44.7000000";"";""
"29";"196";"Espen";"Johnsen";"M";"NOR";"Knaben og Fjotland IL / Sirdal Ski Skiskyting";"Sprint";"M20-21";"32:10.0";"3:53.6";"2016-02-27T11:07:30.2000000";"";""
"30";"157";"Håvard Nøkleby";"Petterson";"M";"NOR";"Østre Toten Skilag";"Sprint";"M20-21";"32:10.4";"3:54.0";"2016-02-27T10:54:30.3000000";"";""
"31";"184";"Georg Kristian";"Halsteinslid";"M";"NOR";"Markane IL / Stryn Videregående Skole";"Sprint";"M20-21";"32:11.9";"3:55.5";"2016-02-27T11:03:32.1000000";"";""
"32";"168";"Jens Bredde";"Vig";"M";"NOR";"Asker SK";"Sprint";"M20-21";"32:12.0";"3:55.6";"2016-02-27T10:58:12.8000000";"";""
"33";"156";"Sondre Roesbak";"STROEMSOEYEN";"M";"NOR";"Tynset IF";"Sprint";"M20-21";"32:28.7";"4:12.3";"2016-02-27T10:54:29.0000000";"";""
"34";"148";"Vegard";"Selvnes";"M";"NOR";"Orkdal IL / Team Statkraft Midt-Norge";"Sprint";"M20-21";"32:35.5";"4:19.1";"2016-02-27T10:51:56.1000000";"";""
"35";"152";"Stian Granheim";"Skåland";"M";"NOR";"Moi IL / Sirdal Ski Skiskyting";"Sprint";"M20-21";"32:36.4";"4:20.0";"2016-02-27T10:53:16.2000000";"";""
"36";"159";"Magnus";"Håkonsen";"M";"NOR";"Bø Skiskyttarlag / Team TeVe";"Sprint";"M20-21";"32:46.9";"4:30.5";"2016-02-27T10:55:47.3000000";"";""
"37";"145";"Tobias Eid";"Løvås";"M";"NOR";"Trondhjems Skiskyttere";"Sprint";"M20-21";"32:48.5";"4:32.1";"2016-02-27T10:51:08.6000000";"";""
"38";"194";"Jens Petter";"Toresen";"M";"NOR";"Oslo Skiskytterlag";"Sprint";"M20-21";"32:57.0";"4:40.6";"2016-02-27T11:07:37.0000000";"";""
"39";"162";"Trygve Aaland";"Tryggestad";"M";"NOR";"Sunnylven IL";"Sprint";"M20-21";"33:04.2";"4:47.8";"2016-02-27T10:57:04.2000000";"";""
"40";"176";"Leif Malvin";"HJELMEVOLL";"M";"NOR";"Voss Skiskytterlag / Team Glalaks";"Sprint";"M20-21";"33:07.6";"4:51.2";"2016-02-27T11:01:47.9000000";"";""
"41";"199";"Steinar";"Valbø";"M";"NOR";"Drangedal Idrettslag / Team TeVe";"Sprint";"M20-21";"33:08.6";"4:52.2";"2016-02-27T11:09:29.1000000";"";""
"42";"153";"Amund";"Owren";"M";"NOR";"Vingrom IL / Team Skistua Hemsedal";"Sprint";"M20-21";"33:10.4";"4:54.0";"2016-02-27T10:54:10.6000000";"";""
"43";"178";"Trygve";"Vangsnes";"M";"NOR";"Hålandsdal IL / Team Glalaks";"Sprint";"M20-21";"33:44.2";"5:27.8";"2016-02-27T11:03:04.4000000";"";""
"44";"160";"Daniel Stensæth";"Eide";"M";"NOR";"Asker SK";"Sprint";"M20-21";"33:49.0";"5:32.6";"2016-02-27T10:57:09.5000000";"";""
"45";"181";"Anders Brekke";"Nilsen";"M";"NOR";"IL Bevern / Sirdal Ski Skiskyting";"Sprint";"M20-21";"33:56.9";"5:40.5";"2016-02-27T11:04:17.2000000";"";""
